CellStage,CellID,CellLabel,CellProtocol
4.0,x2_S4c_b2.bcDOOQ,ph,x2
4.0,x2_S4c_b2.bcGCIC,sst_hhex,x2
4.0,x2_S4c_b2.bcFCNA,ph__pre,x2
4.0,x2_S4c_b2.bcCJQL,ph__pre,x2
4.0,x2_S4c_b2.bcEALT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGPFX,nkx61,x2
4.0,x2_S4c_b2.bcDKAT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcDEFY,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFDEK,ph__pre,x2
4.0,x2_S4c_b2.bcFPVU,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFZAJ,ph__pre,x2
4.0,x2_S4c_b2.bcGKUQ,sst_hhex,x2
4.0,x2_S4c_b2.bcDUET,nkx61,x2
4.0,x2_S4c_b2.bcAXUJ,ph,x2
4.0,x2_S4c_b2.bcFCJW,ph,x2
4.0,x2_S4c_b2.bcGJZQ,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcIDHG,ph,x2
4.0,x2_S4c_b2.bcDJYB,neurog3,x2
4.0,x2_S4c_b2.bcGDCJ,nkx61,x2
4.0,x2_S4c_b2.bcDVQO,nkx61,x2
4.0,x2_S4c_b2.bcHXAY,sst_hhex,x2
4.0,x2_S4c_b2.bcFGZS,ph,x2
4.0,x2_S4c_b2.bcGFNF,ph,x2
4.0,x2_S4c_b2.bcIJJK,nkx61,x2
4.0,x2_S4c_b2.bcCIMO,ph,x2
4.0,x2_S4c_b2.bcBAMK,ph,x2
4.0,x2_S4c_b2.bcDUEI,ph__pre,x2
4.0,x2_S4c_b2.bcHYQA,nkx61,x2
4.0,x2_S4c_b2.bcAOKH,ph,x2
4.0,x2_S4c_b2.bcGYMK,ph,x2
4.0,x2_S4c_b2.bcEPNI,ph,x2
4.0,x2_S4c_b2.bcDLNR,ph__pre,x2
4.0,x2_S4c_b2.bcEJSY,neurog3,x2
4.0,x2_S4c_b2.bcCFCJ,nkx61,x2
4.0,x2_S4c_b2.bcEART,nkx61,x2
4.0,x2_S4c_b2.bcIFXJ,sst_hhex,x2
4.0,x2_S4c_b2.bcBJPL,ph,x2
4.0,x2_S4c_b2.bcAATB,ph,x2
4.0,x2_S4c_b2.bcGXKK,nkx61,x2
4.0,x2_S4c_b2.bcCKZF,neurog3,x2
4.0,x2_S4c_b2.bcHCLD,nkx61,x2
4.0,x2_S4c_b2.bcDXZS,ph,x2
4.0,x2_S4c_b2.bcHMQL,ph,x2
4.0,x2_S4c_b2.bcEFJP,ph,x2
4.0,x2_S4c_b2.bcGCQS,ph__pre,x2
4.0,x2_S4c_b2.bcFKRD,ph__pre,x2
4.0,x2_S4c_b2.bcBCKJ,nkx61,x2
4.0,x2_S4c_b2.bcFBNY,nkx61,x2
4.0,x2_S4c_b2.bcBDTV,sst_hhex,x2
4.0,x2_S4c_b2.bcCHOY,nkx61,x2
4.0,x2_S4c_b2.bcFEXF,ph,x2
4.0,x2_S4c_b2.bcDWPK,ph,x2
4.0,x2_S4c_b2.bcDJHA,nkx61,x2
4.0,x2_S4c_b2.bcBZGX,ph,x2
4.0,x2_S4c_b2.bcEXIE,ph,x2
4.0,x2_S4c_b2.bcFSUY,ph,x2
4.0,x2_S4c_b2.bcELCN,ph,x2
4.0,x2_S4c_b2.bcGQJG,sst_hhex,x2
4.0,x2_S4c_b2.bcASLT,nkx61,x2
4.0,x2_S4c_b2.bcCOHL,ph,x2
4.0,x2_S4c_b2.bcDOEA,sst_hhex,x2
4.0,x2_S4c_b2.bcDBBN,nkx61,x2
4.0,x2_S4c_b2.bcEWTE,ph,x2
4.0,x2_S4c_b2.bcGGTW,ph,x2
4.0,x2_S4c_b2.bcHYIF,ph,x2
4.0,x2_S4c_b2.bcDHEL,ph,x2
4.0,x2_S4c_b2.bcFIRB,ph,x2
4.0,x2_S4c_b2.bcEXGB,nkx61,x2
4.0,x2_S4c_b2.bcEUKE,ph,x2
4.0,x2_S4c_b2.bcCEVR,ph,x2
4.0,x2_S4c_b2.bcHQJQ,ph,x2
4.0,x2_S4c_b2.bcFHLK,nkx61,x2
4.0,x2_S4c_b2.bcALWR,ph,x2
4.0,x2_S4c_b2.bcICXU,ph,x2
4.0,x2_S4c_b2.bcHXXO,ph,x2
4.0,x2_S4c_b2.bcCNIX,ph__pre,x2
4.0,x2_S4c_b2.bcDTVD,ph,x2
4.0,x2_S4c_b2.bcFZWK,nkx61,x2
4.0,x2_S4c_b2.bcATGB,nkx61,x2
4.0,x2_S4c_b2.bcHAPT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcCIBO,ph,x2
4.0,x2_S4c_b2.bcHRLG,ph,x2
4.0,x2_S4c_b2.bcHCTF,ph__pre,x2
4.0,x2_S4c_b2.bcCTJC,sst_hhex,x2
4.0,x2_S4c_b2.bcIBOB,ph,x2
4.0,x2_S4c_b2.bcICYL,ph,x2
4.0,x2_S4c_b2.bcGNTW,ph,x2
4.0,x2_S4c_b2.bcEDEV,nkx61,x2
4.0,x2_S4c_b2.bcGDKZ,ph__pre,x2
4.0,x2_S4c_b2.bcCYMI,nkx61,x2
4.0,x2_S4c_b2.bcCYDH,nkx61,x2
4.0,x2_S4c_b2.bcFOCL,ph,x2
4.0,x2_S4c_b2.bcETNE,nkx61,x2
4.0,x2_S4c_b2.bcFMMM,sst_hhex,x2
4.0,x2_S4c_b2.bcHPHV,ph__pre,x2
4.0,x2_S4c_b2.bcAFYU,neurog3,x2
4.0,x2_S4c_b2.bcCFOO,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcBVFR,ph,x2
4.0,x2_S4c_b2.bcBSVB,neurog3,x2
4.0,x2_S4c_b2.bcEHRE,nkx61,x2
4.0,x2_S4c_b2.bcAWNR,ph,x2
4.0,x2_S4c_b2.bcFXUJ,ph,x2
4.0,x2_S4c_b2.bcFSYB,ph,x2
4.0,x2_S4c_b2.bcICOX,ph,x2
4.0,x2_S4c_b2.bcDKAA,nkx61,x2
4.0,x2_S4c_b2.bcACBK,ph,x2
4.0,x2_S4c_b2.bcFZLJ,neurog3,x2
4.0,x2_S4c_b2.bcFMGM,ph,x2
4.0,x2_S4c_b2.bcAIWL,neurog3,x2
4.0,x2_S4c_b2.bcHZQQ,nkx61,x2
4.0,x2_S4c_b2.bcGNUP,neurog3,x2
4.0,x2_S4c_b2.bcGJJX,ph,x2
4.0,x2_S4c_b2.bcGENA,neurog3,x2
4.0,x2_S4c_b2.bcETMH,ph__pre,x2
4.0,x2_S4c_b2.bcBNYS,sst_hhex,x2
4.0,x2_S4c_b2.bcCIMD,nkx61,x2
4.0,x2_S4c_b2.bcBQRG,ph,x2
4.0,x2_S4c_b2.bcHUEP,nkx61,x2
4.0,x2_S4c_b2.bcDPGY,ph,x2
4.0,x2_S4c_b2.bcASRA,ph,x2
4.0,x2_S4c_b2.bcDIXL,ph__pre,x2
4.0,x2_S4c_b2.bcGVCS,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcDICX,neurog3,x2
4.0,x2_S4c_b2.bcFZYJ,ph,x2
4.0,x2_S4c_b2.bcGCZB,ph__pre,x2
4.0,x2_S4c_b2.bcBJAQ,ph,x2
4.0,x2_S4c_b2.bcDLLY,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFLHT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGYAZ,nkx61,x2
4.0,x2_S4c_b2.bcEQMZ,ph,x2
4.0,x2_S4c_b2.bcBKIN,ph,x2
4.0,x2_S4c_b2.bcCMSJ,ph,x2
4.0,x2_S4c_b2.bcERKQ,ph,x2
4.0,x2_S4c_b2.bcGNTR,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcBAQZ,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcHVTC,neurog3,x2
4.0,x2_S4c_b2.bcIJDS,nkx61,x2
4.0,x2_S4c_b2.bcDULE,nkx61,x2
4.0,x2_S4c_b2.bcDBMZ,sst_hhex,x2
4.0,x2_S4c_b2.bcHXSM,ph,x2
4.0,x2_S4c_b2.bcHZBG,nkx61,x2
4.0,x2_S4c_b2.bcBUUS,sst_hhex,x2
4.0,x2_S4c_b2.bcHTXO,sst_hhex,x2
4.0,x2_S4c_b2.bcBLAY,neurog3,x2
4.0,x2_S4c_b2.bcHFVC,neurog3,x2
4.0,x2_S4c_b2.bcELNF,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGJUF,ph,x2
4.0,x2_S4c_b2.bcAFQX,nkx61,x2
4.0,x2_S4c_b2.bcDNWW,nkx61,x2
4.0,x2_S4c_b2.bcANDE,sst_hhex,x2
4.0,x2_S4c_b2.bcEYUH,nkx61,x2
4.0,x2_S4c_b2.bcBHZI,sst_hhex,x2
4.0,x2_S4c_b2.bcEFIO,neurog3,x2
4.0,x2_S4c_b2.bcFKAU,ph,x2
4.0,x2_S4c_b2.bcHRZH,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcCZTX,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcCQLM,ph,x2
4.0,x2_S4c_b2.bcHCZU,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFUXF,neurog3,x2
4.0,x2_S4c_b2.bcFRQW,ph,x2
4.0,x2_S4c_b2.bcIGAP,ph__pre,x2
4.0,x2_S4c_b2.bcGBBP,nkx61,x2
4.0,x2_S4c_b2.bcBITQ,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGFYJ,ph,x2
4.0,x2_S4c_b2.bcFHCJ,ph,x2
4.0,x2_S4c_b2.bcCTHY,neurog3,x2
4.0,x2_S4c_b2.bcBHSU,neurog3,x2
4.0,x2_S4c_b2.bcDLFG,ph,x2
4.0,x2_S4c_b2.bcHVZE,ph,x2
4.0,x2_S4c_b2.bcHLQJ,ph,x2
4.0,x2_S4c_b2.bcDWLU,sst_hhex,x2
4.0,x2_S4c_b2.bcHKMB,ph,x2
4.0,x2_S4c_b2.bcBDTW,ph,x2
4.0,x2_S4c_b2.bcEVIP,nkx61,x2
4.0,x2_S4c_b2.bcAULU,ph,x2
4.0,x2_S4c_b2.bcEJXL,ph__pre,x2
4.0,x2_S4c_b2.bcDLSA,ph,x2
4.0,x2_S4c_b2.bcEHBL,ph,x2
4.0,x2_S4c_b2.bcHQND,nkx61,x2
4.0,x2_S4c_b2.bcGWUU,ph,x2
4.0,x2_S4c_b2.bcFXRZ,ph,x2
4.0,x2_S4c_b2.bcAQXU,nkx61,x2
4.0,x2_S4c_b2.bcDUJA,ph,x2
4.0,x2_S4c_b2.bcEAHO,ph,x2
4.0,x2_S4c_b2.bcBRIV,ph,x2
4.0,x2_S4c_b2.bcHEZW,ph__pre,x2
4.0,x2_S4c_b2.bcCHBB,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcIGAW,neurog3,x2
4.0,x2_S4c_b2.bcBHTK,ph__pre,x2
4.0,x2_S4c_b2.bcHQIF,ph,x2
4.0,x2_S4c_b2.bcBQLD,ph,x2
4.0,x2_S4c_b2.bcCIKE,ph,x2
4.0,x2_S4c_b2.bcEPSJ,ph,x2
4.0,x2_S4c_b2.bcBOQE,ph,x2
4.0,x2_S4c_b2.bcCEBJ,ph,x2
4.0,x2_S4c_b2.bcDSVQ,nkx61,x2
4.0,x2_S4c_b2.bcFCTF,ph,x2
4.0,x2_S4c_b2.bcDUQW,ph,x2
4.0,x2_S4c_b2.bcHNXR,ph,x2
4.0,x2_S4c_b2.bcFQAW,sst_hhex,x2
4.0,x2_S4c_b2.bcFTWW,nkx61,x2
4.0,x2_S4c_b2.bcBMCO,ph,x2
4.0,x2_S4c_b2.bcDUGS,sst_hhex,x2
4.0,x2_S4c_b2.bcDKVT,sst_hhex,x2
4.0,x2_S4c_b2.bcDIHL,ph,x2
4.0,x2_S4c_b2.bcIEBB,ph,x2
4.0,x2_S4c_b2.bcEQUT,nkx61,x2
4.0,x2_S4c_b2.bcENJN,ph,x2
4.0,x2_S4c_b2.bcFTOS,nkx61,x2
4.0,x2_S4c_b2.bcDICY,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGLDL,nkx61,x2
4.0,x2_S4c_b2.bcCCDZ,ph,x2
4.0,x2_S4c_b2.bcGIBO,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcETSJ,ph__pre,x2
4.0,x2_S4c_b2.bcFYAY,ph,x2
4.0,x2_S4c_b2.bcAJJN,neurog3,x2
4.0,x2_S4c_b2.bcBBYO,neurog3,x2
4.0,x2_S4c_b2.bcEZVF,ph,x2
4.0,x2_S4c_b2.bcEHDX,ph,x2
4.0,x2_S4c_b2.bcDBTI,ph,x2
4.0,x2_S4c_b2.bcAJKA,nkx61,x2
4.0,x2_S4c_b2.bcHABM,sst_hhex,x2
4.0,x2_S4c_b2.bcAZTX,ph__pre,x2
4.0,x2_S4c_b2.bcFFVY,ph__pre,x2
4.0,x2_S4c_b2.bcESNG,ph,x2
4.0,x2_S4c_b2.bcBFYU,ph,x2
4.0,x2_S4c_b2.bcIEQC,ph,x2
4.0,x2_S4c_b2.bcACAL,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcBMGE,nkx61,x2
4.0,x2_S4c_b2.bcGFNS,sst_hhex,x2
4.0,x2_S4c_b2.bcGGHF,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcCAIV,sst_hhex,x2
4.0,x2_S4c_b2.bcGLXR,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFOKJ,ph,x2
4.0,x2_S4c_b2.bcGMZM,ph,x2
4.0,x2_S4c_b2.bcDCUI,nkx61,x2
4.0,x2_S4c_b2.bcCJLH,ph,x2
4.0,x2_S4c_b2.bcGLNT,nkx61,x2
4.0,x2_S4c_b2.bcAPWW,ph,x2
4.0,x2_S4c_b2.bcCSBG,sst_hhex,x2
4.0,x2_S4c_b2.bcDGSV,ph,x2
4.0,x2_S4c_b2.bcAGAM,ph,x2
4.0,x2_S4c_b2.bcBLIF,ph,x2
4.0,x2_S4c_b2.bcCGGE,ph__pre,x2
4.0,x2_S4c_b2.bcHZQY,neurog3,x2
4.0,x2_S4c_b2.bcBOPQ,ph,x2
4.0,x2_S4c_b2.bcHDID,ph,x2
4.0,x2_S4c_b2.bcDXOX,nkx61,x2
4.0,x2_S4c_b2.bcECPD,nkx61,x2
4.0,x2_S4c_b2.bcCWJE,ph,x2
4.0,x2_S4c_b2.bcERKK,neurog3,x2
4.0,x2_S4c_b2.bcFATA,ph,x2
4.0,x2_S4c_b2.bcFGUX,neurog3,x2
4.0,x2_S4c_b2.bcIGQZ,sst_hhex,x2
4.0,x2_S4c_b2.bcHNWJ,nkx61,x2
4.0,x2_S4c_b2.bcEQRG,nkx61,x2
4.0,x2_S4c_b2.bcAEBQ,ph,x2
4.0,x2_S4c_b2.bcDUOO,ph,x2
4.0,x2_S4c_b2.bcFYPZ,nkx61,x2
4.0,x2_S4c_b2.bcGVSF,neurog3,x2
4.0,x2_S4c_b2.bcHYLM,ph__pre,x2
4.0,x2_S4c_b2.bcHARK,nkx61,x2
4.0,x2_S4c_b2.bcEYFY,ph__pre,x2
4.0,x2_S4c_b2.bcEEQX,ph,x2
4.0,x2_S4c_b2.bcETZL,nkx61,x2
4.0,x2_S4c_b2.bcAJFV,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcBJLF,ph__pre,x2
4.0,x2_S4c_b2.bcGLOW,ph__pre,x2
4.0,x2_S4c_b2.bcEVZR,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcHRWI,nkx61,x2
4.0,x2_S4c_b2.bcDZIN,ph,x2
4.0,x2_S4c_b2.bcDMXV,ph,x2
4.0,x2_S4c_b2.bcHKZI,ph,x2
4.0,x2_S4c_b2.bcHDYI,ph,x2
4.0,x2_S4c_b2.bcIBJB,nkx61,x2
4.0,x2_S4c_b2.bcFMYW,ph,x2
4.0,x2_S4c_b2.bcDOHW,ph,x2
4.0,x2_S4c_b2.bcEHCG,ph,x2
4.0,x2_S4c_b2.bcCHES,nkx61,x2
4.0,x2_S4c_b2.bcAVHA,ph,x2
4.0,x2_S4c_b2.bcDAUM,nkx61,x2
4.0,x2_S4c_b2.bcFAGK,sst_hhex,x2
4.0,x2_S4c_b2.bcHEGI,neurog3,x2
4.0,x2_S4c_b2.bcFWMC,nkx61,x2
4.0,x2_S4c_b2.bcEFNH,ph,x2
4.0,x2_S4c_b2.bcFYVJ,ph,x2
4.0,x2_S4c_b2.bcHSZL,ph__pre,x2
4.0,x2_S4c_b2.bcEVJC,sst_hhex,x2
4.0,x2_S4c_b2.bcFSRL,ph,x2
4.0,x2_S4c_b2.bcFMBI,ph,x2
4.0,x2_S4c_b2.bcHCSS,ph,x2
4.0,x2_S4c_b2.bcDPHB,ph,x2
4.0,x2_S4c_b2.bcDSSN,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcEBPR,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFFKL,ph,x2
4.0,x2_S4c_b2.bcACME,ph__pre,x2
4.0,x2_S4c_b2.bcFBMA,ph__pre,x2
4.0,x2_S4c_b2.bcCEPR,ph,x2
4.0,x2_S4c_b2.bcDWVS,nkx61,x2
4.0,x2_S4c_b2.bcFILZ,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcBMTQ,neurog3,x2
4.0,x2_S4c_b2.bcHHUN,nkx61,x2
4.0,x2_S4c_b2.bcGGAK,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcDIJE,sst_hhex,x2
4.0,x2_S4c_b2.bcFLQA,nkx61,x2
4.0,x2_S4c_b2.bcHJYB,nkx61,x2
4.0,x2_S4c_b2.bcEBBN,ph,x2
4.0,x2_S4c_b2.bcHSSA,ph,x2
4.0,x2_S4c_b2.bcAZKL,ph,x2
4.0,x2_S4c_b2.bcGZHG,ph,x2
4.0,x2_S4c_b2.bcHKLA,ph__pre,x2
4.0,x2_S4c_b2.bcDGYX,ph__pre,x2
4.0,x2_S4c_b2.bcDBVC,neurog3,x2
4.0,x2_S4c_b2.bcDJDJ,ph__pre,x2
4.0,x2_S4c_b2.bcHTQX,nkx61,x2
4.0,x2_S4c_b2.bcASXN,ph,x2
4.0,x2_S4c_b2.bcAQPI,ph,x2
4.0,x2_S4c_b2.bcGBHK,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGUZP,nkx61,x2
4.0,x2_S4c_b2.bcDCBI,neurog3,x2
4.0,x2_S4c_b2.bcGCYD,ph__pre,x2
4.0,x2_S4c_b2.bcDXSR,ph__pre,x2
4.0,x2_S4c_b2.bcGMMT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcHKCM,ph,x2
4.0,x2_S4c_b2.bcHXMO,neurog3,x2
4.0,x2_S4c_b2.bcCUGW,ph,x2
4.0,x2_S4c_b2.bcHEYX,ph,x2
4.0,x2_S4c_b2.bcDILQ,nkx61,x2
4.0,x2_S4c_b2.bcCGGW,ph,x2
4.0,x2_S4c_b2.bcBYPG,sst_hhex,x2
4.0,x2_S4c_b2.bcFFRR,ph,x2
4.0,x2_S4c_b2.bcFGAD,nkx61,x2
4.0,x2_S4c_b2.bcAIOV,ph,x2
4.0,x2_S4c_b2.bcAFOT,ph,x2
4.0,x2_S4c_b2.bcAXFH,nkx61,x2
4.0,x2_S4c_b2.bcEMCG,ph__pre,x2
4.0,x2_S4c_b2.bcCNGA,neurog3,x2
4.0,x2_S4c_b2.bcFNYM,ph,x2
4.0,x2_S4c_b2.bcFDBU,ph__pre,x2
4.0,x2_S4c_b2.bcFULN,ph,x2
4.0,x2_S4c_b2.bcHLKK,ph,x2
4.0,x2_S4c_b2.bcETGL,ph,x2
4.0,x2_S4c_b2.bcEGPH,ph,x2
4.0,x2_S4c_b2.bcHTNP,neurog3,x2
4.0,x2_S4c_b2.bcCTAD,nkx61,x2
4.0,x2_S4c_b2.bcFXFQ,ph,x2
4.0,x2_S4c_b2.bcAZVK,neurog3,x2
4.0,x2_S4c_b2.bcEQZU,ph,x2
4.0,x2_S4c_b2.bcHIXO,nkx61,x2
4.0,x2_S4c_b2.bcACWX,ph,x2
4.0,x2_S4c_b2.bcDXXY,ph,x2
4.0,x2_S4c_b2.bcCWWN,neurog3,x2
4.0,x2_S4c_b2.bcDOFW,ph,x2
4.0,x2_S4c_b2.bcIJSU,ph,x2
4.0,x2_S4c_b2.bcEFAB,ph,x2
4.0,x2_S4c_b2.bcCHVV,nkx61,x2
4.0,x2_S4c_b2.bcDIAZ,neurog3,x2
4.0,x2_S4c_b2.bcFLSO,ph,x2
4.0,x2_S4c_b2.bcAPJM,neurog3,x2
4.0,x2_S4c_b2.bcEZTS,ph,x2
4.0,x2_S4c_b2.bcGDCB,nkx61,x2
4.0,x2_S4c_b2.bcEEZV,ph__pre,x2
4.0,x2_S4c_b2.bcCXPZ,sst_hhex,x2
4.0,x2_S4c_b2.bcFGQC,nkx61,x2
4.0,x2_S4c_b2.bcBGBO,nkx61,x2
4.0,x2_S4c_b2.bcFWLQ,nkx61,x2
4.0,x2_S4c_b2.bcDJCY,ph,x2
4.0,x2_S4c_b2.bcDCEQ,ph,x2
4.0,x2_S4c_b2.bcETRJ,nkx61,x2
4.0,x2_S4c_b2.bcEHLQ,nkx61,x2
4.0,x2_S4c_b2.bcFQKY,ph,x2
4.0,x2_S4c_b2.bcFJIG,sst_hhex,x2
4.0,x2_S4c_b2.bcBYNQ,nkx61,x2
4.0,x2_S4c_b2.bcAEKH,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcGDNJ,ph,x2
4.0,x2_S4c_b2.bcFGVX,sst_hhex,x2
4.0,x2_S4c_b2.bcAPJI,ph,x2
4.0,x2_S4c_b2.bcCLUD,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcCHUL,ph,x2
4.0,x2_S4c_b2.bcHSHP,ph,x2
4.0,x2_S4c_b2.bcHJKZ,ph,x2
4.0,x2_S4c_b2.bcGUBP,ph,x2
4.0,x2_S4c_b2.bcHOLD,ph,x2
4.0,x2_S4c_b2.bcHJIS,neurog3,x2
4.0,x2_S4c_b2.bcAYAP,nkx61,x2
4.0,x2_S4c_b2.bcBLPQ,nkx61,x2
4.0,x2_S4c_b2.bcHNDM,nkx61,x2
4.0,x2_S4c_b2.bcFZAF,ph,x2
4.0,x2_S4c_b2.bcAWPK,ph,x2
4.0,x2_S4c_b2.bcHDKV,ph,x2
4.0,x2_S4c_b2.bcBNYP,ph,x2
4.0,x2_S4c_b2.bcFWFQ,sst_hhex,x2
4.0,x2_S4c_b2.bcBKTX,nkx61,x2
4.0,x2_S4c_b2.bcFBZF,nkx61,x2
4.0,x2_S4c_b2.bcFHJA,ph,x2
4.0,x2_S4c_b2.bcEULW,ph,x2
4.0,x2_S4c_b2.bcBDZD,ph__pre,x2
4.0,x2_S4c_b2.bcAEDP,ph,x2
4.0,x2_S4c_b2.bcEDSW,ph,x2
4.0,x2_S4c_b2.bcDJHQ,repl,x2
4.0,x2_S4c_b2.bcBCED,nkx61,x2
4.0,x2_S4c_b2.bcCUZS,sst_hhex,x2
4.0,x2_S4c_b2.bcEZEW,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcFLEH,ph__pre,x2
4.0,x2_S4c_b2.bcAYUC,nkx61,x2
4.0,x2_S4c_b2.bcDLZJ,ph,x2
4.0,x2_S4c_b2.bcEKIN,nkx61,x2
4.0,x2_S4c_b2.bcAWGS,ph,x2
4.0,x2_S4c_b2.bcHVEL,ph,x2
4.0,x2_S4c_b2.bcDJZS,neurog3,x2
4.0,x2_S4c_b2.bcDFBC,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcABIB,nkx61,x2
4.0,x2_S4c_b2.bcIJVQ,nkx61,x2
4.0,x2_S4c_b2.bcDRPD,ph__pre,x2
4.0,x2_S4c_b2.bcAIFM,ph__pre,x2
4.0,x2_S4c_b2.bcALEK,ph__pre,x2
4.0,x2_S4c_b2.bcFWQP,ph__pre,x2
4.0,x2_S4c_b2.bcEXFC,nkx61,x2
4.0,x2_S4c_b2.bcHDTE,ph,x2
4.0,x2_S4c_b2.bcHILQ,ph,x2
4.0,x2_S4c_b2.bcDTHG,ph__pre,x2
4.0,x2_S4c_b2.bcHPDF,neurog3,x2
4.0,x2_S4c_b2.bcHFEK,nkx61,x2
4.0,x2_S4c_b2.bcBIQT,neurog3,x2
4.0,x2_S4c_b2.bcFHZQ,neurog3,x2
4.0,x2_S4c_b2.bcHHKN,ph,x2
4.0,x2_S4c_b2.bcGRJX,nkx61,x2
4.0,x2_S4c_b2.bcBCZT,nkx61,x2
4.0,x2_S4c_b2.bcCGVN,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcENTV,ph__pre,x2
4.0,x2_S4c_b2.bcFBTF,ph__pre,x2
4.0,x2_S4c_b2.bcGXJX,nkx61,x2
4.0,x2_S4c_b2.bcBUVR,ph__pre,x2
4.0,x2_S4c_b2.bcHTVX,nkx61,x2
4.0,x2_S4c_b2.bcDVDP,ph,x2
4.0,x2_S4c_b2.bcCINX,ph__pre,x2
4.0,x2_S4c_b2.bcCVIH,ph__pre,x2
4.0,x2_S4c_b2.bcDYJT,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcAHNK,ph,x2
4.0,x2_S4c_b2.bcHNEH,ph,x2
4.0,x2_S4c_b2.bcELPH,nkx61,x2
4.0,x2_S4c_b2.bcHNCD,nkx61,x2
4.0,x2_S4c_b2.bcDZZG,nkx61,x2
4.0,x2_S4c_b2.bcBCSO,ph,x2
4.0,x2_S4c_b2.bcGQRJ,ph,x2
4.0,x2_S4c_b2.bcCCLV,ph,x2
4.0,x2_S4c_b2.bcEAVG,ph,x2
4.0,x2_S4c_b2.bcAZCQ,ph,x2
4.0,x2_S4c_b2.bcDUVU,ph,x2
4.0,x2_S4c_b2.bcBUHI,ph,x2
4.0,x2_S4c_b2.bcAZPC,ph,x2
4.0,x2_S4c_b2.bcDJAC,neurog3,x2
4.0,x2_S4c_b2.bcAZNQ,sst_hhex,x2
4.0,x2_S4c_b2.bcEYSI,neurog3,x2
4.0,x2_S4c_b2.bcHJED,ph,x2
4.0,x2_S4c_b2.bcHREH,ph,x2
4.0,x2_S4c_b2.bcESFR,nkx61,x2
4.0,x2_S4c_b2.bcEQFV,nkx61,x2
4.0,x2_S4c_b2.bcBCRU,ph,x2
4.0,x2_S4c_b2.bcHKIY,nkx61,x2
4.0,x2_S4c_b2.bcHIOY,ph,x2
4.0,x2_S4c_b2.bcCEPZ,ph,x2
4.0,x2_S4c_b2.bcDKFF,ph,x2
4.0,x2_S4c_b2.bcDEVF,ph,x2
4.0,x2_S4c_b2.bcGQLE,neurog3,x2
4.0,x2_S4c_b2.bcCHJB,ph__pre,x2
4.0,x2_S4c_b2.bcCUJO,ph__pre,x2
4.0,x2_S4c_b2.bcICSW,nkx61,x2
4.0,x2_S4c_b2.bcEGAG,ph,x2
4.0,x2_S4c_b2.bcGMOP,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcHDMB,ph,x2
4.0,x2_S4c_b2.bcFKEN,ph,x2
4.0,x2_S4c_b2.bcGSJR,nkx61,x2
4.0,x2_S4c_b2.bcGYUF,ph,x2
4.0,x2_S4c_b2.bcCEQW,nkx61,x2
4.0,x2_S4c_b2.bcGPME,ph,x2
4.0,x2_S4c_b2.bcHTBL,nkx61,x2
4.0,x2_S4c_b2.bcBHFJ,fev_high_isl_neg,x2
4.0,x2_S4c_b2.bcDRMT,ph,x2
4.0,x2_S4c_b2.bcIBGW,sst_hhex,x2
4.0,x2_S4c_b2.bcAGBT,ph__pre,x2
4.0,x2_S4c_b2.bcHMBY,nkx61,x2
4.0,x2_S4c_b2.bcCDQS,nkx61,x2
