CellID,CellStage,CellLabel,CellProtocol
x2_S4c_b2.bcDADL,4.0,ph,x2
x2_S4c_b2.bcBGDY,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcGGMB,4.0,neurog3,x2
x2_S4c_b2.bcIBOQ,4.0,sst_hhex,x2
x2_S4c_b2.bcCAWY,4.0,ph,x2
x2_S4c_b2.bcGLYH,4.0,ph,x2
x2_S4c_b2.bcCXOQ,4.0,nkx61,x2
x2_S4c_b2.bcCKMY,4.0,ph,x2
x2_S4c_b2.bcBWEZ,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFFBY,4.0,nkx61,x2
x2_S4c_b2.bcBMZD,4.0,ph,x2
x2_S4c_b2.bcDRGR,4.0,ph,x2
x2_S4c_b2.bcDYKU,4.0,ph__pre,x2
x2_S4c_b2.bcGEZG,4.0,ph,x2
x2_S4c_b2.bcAIIG,4.0,ph__pre,x2
x2_S4c_b2.bcGWMG,4.0,ph,x2
x2_S4c_b2.bcACQF,4.0,ph__pre,x2
x2_S4c_b2.bcEIJQ,4.0,nkx61,x2
x2_S4c_b2.bcHNPJ,4.0,nkx61,x2
x2_S4c_b2.bcHTFU,4.0,nkx61,x2
x2_S4c_b2.bcCRTA,4.0,neurog3,x2
x2_S4c_b2.bcAUBR,4.0,sst_hhex,x2
x2_S4c_b2.bcEHTB,4.0,ph,x2
x2_S4c_b2.bcAHPV,4.0,ph,x2
x2_S4c_b2.bcBESE,4.0,ph,x2
x2_S4c_b2.bcDOUB,4.0,ph,x2
x2_S4c_b2.bcALNY,4.0,ph,x2
x2_S4c_b2.bcGTPJ,4.0,ph__pre,x2
x2_S4c_b2.bcBDPY,4.0,ph,x2
x2_S4c_b2.bcCWLM,4.0,ph,x2
x2_S4c_b2.bcGSYA,4.0,ph__pre,x2
x2_S4c_b2.bcGUHU,4.0,ph,x2
x2_S4c_b2.bcDAHM,4.0,ph,x2
x2_S4c_b2.bcGUPT,4.0,ph,x2
x2_S4c_b2.bcAVMI,4.0,ph__pre,x2
x2_S4c_b2.bcEIPO,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcAHMP,4.0,ph__pre,x2
x2_S4c_b2.bcIJGK,4.0,ph,x2
x2_S4c_b2.bcGMFD,4.0,ph,x2
x2_S4c_b2.bcABUF,4.0,ph,x2
x2_S4c_b2.bcFIJP,4.0,neurog3,x2
x2_S4c_b2.bcFWRM,4.0,nkx61,x2
x2_S4c_b2.bcEWGX,4.0,ph,x2
x2_S4c_b2.bcDRIU,4.0,nkx61,x2
x2_S4c_b2.bcGIRQ,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcICVV,4.0,ph,x2
x2_S4c_b2.bcHAKV,4.0,ph,x2
x2_S4c_b2.bcACEB,4.0,ph,x2
x2_S4c_b2.bcAJEU,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcHERT,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcCXSC,4.0,ph,x2
x2_S4c_b2.bcFTJU,4.0,neurog3,x2
x2_S4c_b2.bcCCEX,4.0,nkx61,x2
x2_S4c_b2.bcEPNB,4.0,ph__pre,x2
x2_S4c_b2.bcEXRP,4.0,ph__pre,x2
x2_S4c_b2.bcFTTW,4.0,nkx61,x2
x2_S4c_b2.bcADCS,4.0,nkx61,x2
x2_S4c_b2.bcDHWT,4.0,ph__pre,x2
x2_S4c_b2.bcAEBO,4.0,nkx61,x2
x2_S4c_b2.bcFJNA,4.0,ph,x2
x2_S4c_b2.bcDPHQ,4.0,ph__pre,x2
x2_S4c_b2.bcBLAZ,4.0,ph__pre,x2
x2_S4c_b2.bcGEPL,4.0,nkx61,x2
x2_S4c_b2.bcEMPT,4.0,ph,x2
x2_S4c_b2.bcBLHC,4.0,ph,x2
x2_S4c_b2.bcAEZI,4.0,nkx61,x2
x2_S4c_b2.bcGJOH,4.0,ph,x2
x2_S4c_b2.bcIGHE,4.0,ph,x2
x2_S4c_b2.bcEPJJ,4.0,ph__pre,x2
x2_S4c_b2.bcIFQA,4.0,ph,x2
x2_S4c_b2.bcDSMM,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDIFU,4.0,ph__pre,x2
x2_S4c_b2.bcDOUW,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcBGNH,4.0,sst_hhex,x2
x2_S4c_b2.bcGZER,4.0,nkx61,x2
x2_S4c_b2.bcEAQZ,4.0,nkx61,x2
x2_S4c_b2.bcBTEU,4.0,ph,x2
x2_S4c_b2.bcAEOD,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDLNO,4.0,ph,x2
x2_S4c_b2.bcDENV,4.0,ph,x2
x2_S4c_b2.bcDACI,4.0,ph__pre,x2
x2_S4c_b2.bcFAPB,4.0,nkx61,x2
x2_S4c_b2.bcDXZQ,4.0,nkx61,x2
x2_S4c_b2.bcIJEL,4.0,nkx61,x2
x2_S4c_b2.bcBIRC,4.0,ph__pre,x2
x2_S4c_b2.bcABYF,4.0,nkx61,x2
x2_S4c_b2.bcDVSG,4.0,ph__pre,x2
x2_S4c_b2.bcFIIO,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFQXH,4.0,ph__pre,x2
x2_S4c_b2.bcFGES,4.0,ph__pre,x2
x2_S4c_b2.bcDVLV,4.0,ph,x2
x2_S4c_b2.bcCRKG,4.0,ph,x2
x2_S4c_b2.bcDTCC,4.0,ph,x2
x2_S4c_b2.bcFLPD,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDWLZ,4.0,sst_hhex,x2
x2_S4c_b2.bcIGYH,4.0,ph,x2
x2_S4c_b2.bcFSTV,4.0,ph,x2
x2_S4c_b2.bcEHGS,4.0,ph,x2
x2_S4c_b2.bcGGQO,4.0,ph,x2
x2_S4c_b2.bcCRRV,4.0,nkx61,x2
x2_S4c_b2.bcBFLI,4.0,ph,x2
x2_S4c_b2.bcEAHF,4.0,nkx61,x2
x2_S4c_b2.bcDYRA,4.0,ph,x2
x2_S4c_b2.bcDXAQ,4.0,nkx61,x2
x2_S4c_b2.bcBPDG,4.0,ph,x2
x2_S4c_b2.bcFEOR,4.0,ph,x2
x2_S4c_b2.bcICQB,4.0,nkx61,x2
x2_S4c_b2.bcGDCM,4.0,ph,x2
x2_S4c_b2.bcFAJQ,4.0,neurog3,x2
x2_S4c_b2.bcBBMO,4.0,ph,x2
x2_S4c_b2.bcHLSR,4.0,ph,x2
x2_S4c_b2.bcEADC,4.0,ph,x2
x2_S4c_b2.bcGYHC,4.0,ph,x2
x2_S4c_b2.bcCNUP,4.0,ph,x2
x2_S4c_b2.bcBCMZ,4.0,ph,x2
x2_S4c_b2.bcBEYU,4.0,neurog3,x2
x2_S4c_b2.bcFAKD,4.0,ph,x2
x2_S4c_b2.bcBQTE,4.0,ph__pre,x2
x2_S4c_b2.bcBHYR,4.0,nkx61,x2
x2_S4c_b2.bcFLUQ,4.0,ph,x2
x2_S4c_b2.bcBZMI,4.0,sst_hhex,x2
x2_S4c_b2.bcATIX,4.0,sst_hhex,x2
x2_S4c_b2.bcBTAA,4.0,nkx61,x2
x2_S4c_b2.bcESRE,4.0,nkx61,x2
x2_S4c_b2.bcHWHV,4.0,ph,x2
x2_S4c_b2.bcHKBY,4.0,nkx61,x2
x2_S4c_b2.bcFNZR,4.0,ph,x2
x2_S4c_b2.bcBOON,4.0,ph__pre,x2
x2_S4c_b2.bcFKES,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcELRY,4.0,nkx61,x2
x2_S4c_b2.bcCAEL,4.0,ph,x2
x2_S4c_b2.bcCIZU,4.0,ph,x2
x2_S4c_b2.bcFDZQ,4.0,ph,x2
x2_S4c_b2.bcASEN,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDPEA,4.0,sst_hhex,x2
x2_S4c_b2.bcCYJH,4.0,ph,x2
x2_S4c_b2.bcFWAX,4.0,ph__pre,x2
x2_S4c_b2.bcAFQJ,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDPKW,4.0,ph__pre,x2
x2_S4c_b2.bcCIQY,4.0,ph,x2
x2_S4c_b2.bcANLZ,4.0,neurog3,x2
x2_S4c_b2.bcCRJB,4.0,ph,x2
x2_S4c_b2.bcALSM,4.0,ph,x2
x2_S4c_b2.bcGQCB,4.0,ph,x2
x2_S4c_b2.bcFOZZ,4.0,nkx61,x2
x2_S4c_b2.bcHJXU,4.0,nkx61,x2
x2_S4c_b2.bcCZTR,4.0,ph,x2
x2_S4c_b2.bcBEDD,4.0,ph,x2
x2_S4c_b2.bcDNBE,4.0,sst_hhex,x2
x2_S4c_b2.bcEJDA,4.0,ph,x2
x2_S4c_b2.bcFWFR,4.0,ph,x2
x2_S4c_b2.bcATLI,4.0,ph,x2
x2_S4c_b2.bcBOAK,4.0,sst_hhex,x2
x2_S4c_b2.bcCRPP,4.0,ph,x2
x2_S4c_b2.bcAIIR,4.0,ph,x2
x2_S4c_b2.bcHVXT,4.0,sst_hhex,x2
x2_S4c_b2.bcGWUA,4.0,ph__pre,x2
x2_S4c_b2.bcIJGW,4.0,ph,x2
x2_S4c_b2.bcHAAJ,4.0,nkx61,x2
x2_S4c_b2.bcEOJN,4.0,ph__pre,x2
x2_S4c_b2.bcIIYI,4.0,nkx61,x2
x2_S4c_b2.bcAKJD,4.0,nkx61,x2
x2_S4c_b2.bcGYHG,4.0,nkx61,x2
x2_S4c_b2.bcHRBU,4.0,ph__pre,x2
x2_S4c_b2.bcBAWA,4.0,neurog3,x2
x2_S4c_b2.bcBKSE,4.0,sst_hhex,x2
x2_S4c_b2.bcFYDD,4.0,ph,x2
x2_S4c_b2.bcBXQB,4.0,nkx61,x2
x2_S4c_b2.bcCCWC,4.0,ph,x2
x2_S4c_b2.bcAGFT,4.0,nkx61,x2
x2_S4c_b2.bcIJAK,4.0,nkx61,x2
x2_S4c_b2.bcHDLG,4.0,ph,x2
x2_S4c_b2.bcAEYK,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFYKR,4.0,ph,x2
x2_S4c_b2.bcFTMR,4.0,ph__pre,x2
x2_S4c_b2.bcBZYV,4.0,neurog3,x2
x2_S4c_b2.bcCZKQ,4.0,ph,x2
x2_S4c_b2.bcFGZW,4.0,ph__pre,x2
x2_S4c_b2.bcFANA,4.0,nkx61,x2
x2_S4c_b2.bcHFQU,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcEEJU,4.0,ph,x2
x2_S4c_b2.bcFTUQ,4.0,ph,x2
x2_S4c_b2.bcGWWB,4.0,nkx61,x2
x2_S4c_b2.bcBYGU,4.0,nkx61,x2
x2_S4c_b2.bcCFXF,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcGBOE,4.0,ph,x2
x2_S4c_b2.bcDJBX,4.0,ph,x2
x2_S4c_b2.bcEFJK,4.0,ph,x2
x2_S4c_b2.bcFMJE,4.0,nkx61,x2
x2_S4c_b2.bcHIJX,4.0,neurog3,x2
x2_S4c_b2.bcAHZC,4.0,sst_hhex,x2
x2_S4c_b2.bcCQRZ,4.0,ph,x2
x2_S4c_b2.bcCFUS,4.0,ph,x2
x2_S4c_b2.bcBLPA,4.0,ph,x2
x2_S4c_b2.bcAKGU,4.0,ph,x2
x2_S4c_b2.bcFHNE,4.0,nkx61,x2
x2_S4c_b2.bcIATQ,4.0,neurog3,x2
x2_S4c_b2.bcFTHS,4.0,ph,x2
x2_S4c_b2.bcEADV,4.0,ph__pre,x2
x2_S4c_b2.bcHBDV,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcIEFV,4.0,ph,x2
x2_S4c_b2.bcIAIP,4.0,ph,x2
x2_S4c_b2.bcCZCY,4.0,nkx61,x2
x2_S4c_b2.bcDFKK,4.0,nkx61,x2
x2_S4c_b2.bcFXDJ,4.0,neurog3,x2
x2_S4c_b2.bcFJMH,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFYEL,4.0,ph__pre,x2
x2_S4c_b2.bcHCAS,4.0,ph,x2
x2_S4c_b2.bcFIJY,4.0,ph,x2
x2_S4c_b2.bcEUNJ,4.0,nkx61,x2
x2_S4c_b2.bcBHWU,4.0,neurog3,x2
x2_S4c_b2.bcFXYV,4.0,nkx61,x2
x2_S4c_b2.bcBWQY,4.0,ph,x2
x2_S4c_b2.bcIFPK,4.0,ph,x2
x2_S4c_b2.bcFNJT,4.0,ph,x2
x2_S4c_b2.bcDPDV,4.0,neurog3,x2
x2_S4c_b2.bcBNRG,4.0,ph__pre,x2
x2_S4c_b2.bcDFLL,4.0,ph__pre,x2
x2_S4c_b2.bcEGGL,4.0,ph,x2
x2_S4c_b2.bcDQLC,4.0,nkx61,x2
x2_S4c_b2.bcDYZF,4.0,ph__pre,x2
x2_S4c_b2.bcBYVO,4.0,ph__pre,x2
x2_S4c_b2.bcCKON,4.0,ph,x2
x2_S4c_b2.bcCBZZ,4.0,ph,x2
x2_S4c_b2.bcHLRT,4.0,ph__pre,x2
x2_S4c_b2.bcFITE,4.0,nkx61,x2
x2_S4c_b2.bcCYDY,4.0,ph,x2
x2_S4c_b2.bcDAJW,4.0,nkx61,x2
x2_S4c_b2.bcBJFP,4.0,nkx61,x2
x2_S4c_b2.bcDMJR,4.0,nkx61,x2
x2_S4c_b2.bcDJYP,4.0,ph,x2
x2_S4c_b2.bcDXPV,4.0,ph,x2
x2_S4c_b2.bcDQBM,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcCDCB,4.0,ph,x2
x2_S4c_b2.bcGXND,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcBRBC,4.0,neurog3,x2
x2_S4c_b2.bcHVIR,4.0,nkx61,x2
x2_S4c_b2.bcCLAD,4.0,sst_hhex,x2
x2_S4c_b2.bcAHPZ,4.0,nkx61,x2
x2_S4c_b2.bcDYJD,4.0,neurog3,x2
x2_S4c_b2.bcCUDI,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcENKE,4.0,ph__pre,x2
x2_S4c_b2.bcERLS,4.0,ph,x2
x2_S4c_b2.bcCDGX,4.0,ph,x2
x2_S4c_b2.bcBLOX,4.0,ph,x2
x2_S4c_b2.bcEFTG,4.0,ph,x2
x2_S4c_b2.bcHOHD,4.0,ph,x2
x2_S4c_b2.bcDPQE,4.0,ph,x2
x2_S4c_b2.bcFADP,4.0,ph,x2
x2_S4c_b2.bcBEOQ,4.0,ph,x2
x2_S4c_b2.bcGWDB,4.0,ph,x2
x2_S4c_b2.bcCKBV,4.0,ph__pre,x2
x2_S4c_b2.bcHJHW,4.0,nkx61,x2
x2_S4c_b2.bcFCKQ,4.0,ph__pre,x2
x2_S4c_b2.bcEZSA,4.0,neurog3,x2
x2_S4c_b2.bcHHTE,4.0,ph__pre,x2
x2_S4c_b2.bcGFCL,4.0,ph,x2
x2_S4c_b2.bcDTSN,4.0,ph,x2
x2_S4c_b2.bcCPCV,4.0,neurog3,x2
x2_S4c_b2.bcBZXS,4.0,nkx61,x2
x2_S4c_b2.bcCUVG,4.0,nkx61,x2
x2_S4c_b2.bcAIHY,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFIPL,4.0,nkx61,x2
x2_S4c_b2.bcEUBQ,4.0,nkx61,x2
x2_S4c_b2.bcDXVR,4.0,sst_hhex,x2
x2_S4c_b2.bcICXC,4.0,ph,x2
x2_S4c_b2.bcEXGZ,4.0,ph,x2
x2_S4c_b2.bcEMYV,4.0,ph,x2
x2_S4c_b2.bcARZT,4.0,ph,x2
x2_S4c_b2.bcDZZP,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcCCTD,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcIBZW,4.0,ph,x2
x2_S4c_b2.bcGXEJ,4.0,nkx61,x2
x2_S4c_b2.bcEBLB,4.0,nkx61,x2
x2_S4c_b2.bcFYJU,4.0,ph__pre,x2
x2_S4c_b2.bcIGND,4.0,ph,x2
x2_S4c_b2.bcCMDZ,4.0,ph,x2
x2_S4c_b2.bcBRXO,4.0,ph,x2
x2_S4c_b2.bcDICS,4.0,nkx61,x2
x2_S4c_b2.bcHDKM,4.0,sst_hhex,x2
x2_S4c_b2.bcHRWT,4.0,nkx61,x2
x2_S4c_b2.bcDNRU,4.0,ph,x2
x2_S4c_b2.bcBOUX,4.0,ph,x2
x2_S4c_b2.bcCHWR,4.0,ph__pre,x2
x2_S4c_b2.bcGPJT,4.0,ph,x2
x2_S4c_b2.bcDPFY,4.0,nkx61,x2
x2_S4c_b2.bcAQLB,4.0,ph,x2
x2_S4c_b2.bcGWMP,4.0,ph,x2
x2_S4c_b2.bcFKCH,4.0,nkx61,x2
x2_S4c_b2.bcBAHX,4.0,neurog3,x2
x2_S4c_b2.bcELFQ,4.0,sst_hhex,x2
x2_S4c_b2.bcHFEM,4.0,ph,x2
x2_S4c_b2.bcFTCE,4.0,nkx61,x2
x2_S4c_b2.bcASRG,4.0,sst_hhex,x2
x2_S4c_b2.bcGGYU,4.0,ph,x2
x2_S4c_b2.bcETUO,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDXMQ,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcDPOC,4.0,sst_hhex,x2
x2_S4c_b2.bcFGQP,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcARDL,4.0,neurog3,x2
x2_S4c_b2.bcBMKJ,4.0,nkx61,x2
x2_S4c_b2.bcIFUS,4.0,nkx61,x2
x2_S4c_b2.bcIABS,4.0,ph,x2
x2_S4c_b2.bcCGIE,4.0,ph,x2
x2_S4c_b2.bcCGAX,4.0,ph,x2
x2_S4c_b2.bcAHZP,4.0,ph,x2
x2_S4c_b2.bcFYDJ,4.0,ph,x2
x2_S4c_b2.bcBUVI,4.0,ph,x2
x2_S4c_b2.bcCTGQ,4.0,nkx61,x2
x2_S4c_b2.bcGZZH,4.0,nkx61,x2
x2_S4c_b2.bcECVE,4.0,nkx61,x2
x2_S4c_b2.bcBTHI,4.0,ph,x2
x2_S4c_b2.bcFWZC,4.0,neurog3,x2
x2_S4c_b2.bcGWHO,4.0,ph,x2
x2_S4c_b2.bcELLW,4.0,ph,x2
x2_S4c_b2.bcBQZE,4.0,nkx61,x2
x2_S4c_b2.bcFPTL,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcAIGW,4.0,ph__pre,x2
x2_S4c_b2.bcFZIR,4.0,ph__pre,x2
x2_S4c_b2.bcFLLE,4.0,ph,x2
x2_S4c_b2.bcFFDG,4.0,nkx61,x2
x2_S4c_b2.bcFCHY,4.0,ph,x2
x2_S4c_b2.bcGUHA,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcBCSH,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcHUGH,4.0,ph,x2
x2_S4c_b2.bcEQXT,4.0,ph,x2
x2_S4c_b2.bcAFEG,4.0,ph,x2
x2_S4c_b2.bcGSRG,4.0,nkx61,x2
x2_S4c_b2.bcCBFG,4.0,ph,x2
x2_S4c_b2.bcCPPS,4.0,nkx61,x2
x2_S4c_b2.bcCYRT,4.0,nkx61,x2
x2_S4c_b2.bcGAPM,4.0,ph,x2
x2_S4c_b2.bcBCYN,4.0,nkx61,x2
x2_S4c_b2.bcBHLB,4.0,nkx61,x2
x2_S4c_b2.bcEKLP,4.0,neurog3,x2
x2_S4c_b2.bcFLTX,4.0,ph__pre,x2
x2_S4c_b2.bcFEUO,4.0,ph,x2
x2_S4c_b2.bcAYFA,4.0,ph,x2
x2_S4c_b2.bcHVQE,4.0,ph,x2
x2_S4c_b2.bcAACO,4.0,ph,x2
x2_S4c_b2.bcAGOO,4.0,ph,x2
x2_S4c_b2.bcEMHX,4.0,ph,x2
x2_S4c_b2.bcCVLF,4.0,ph,x2
x2_S4c_b2.bcEVPI,4.0,sst_hhex,x2
x2_S4c_b2.bcBRFX,4.0,ph__pre,x2
x2_S4c_b2.bcGLMD,4.0,neurog3,x2
x2_S4c_b2.bcFRXR,4.0,ph,x2
x2_S4c_b2.bcBLDB,4.0,ph,x2
x2_S4c_b2.bcIDCP,4.0,ph__pre,x2
x2_S4c_b2.bcEHDO,4.0,ph__pre,x2
x2_S4c_b2.bcHPKI,4.0,nkx61,x2
x2_S4c_b2.bcFGMI,4.0,sst_hhex,x2
x2_S4c_b2.bcBYTM,4.0,neurog3,x2
x2_S4c_b2.bcDJTR,4.0,ph,x2
x2_S4c_b2.bcCBZK,4.0,ph__pre,x2
x2_S4c_b2.bcGPUN,4.0,neurog3,x2
x2_S4c_b2.bcBJEX,4.0,ph,x2
x2_S4c_b2.bcDZTJ,4.0,sst_hhex,x2
x2_S4c_b2.bcHFMG,4.0,nkx61,x2
x2_S4c_b2.bcBEYR,4.0,neurog3,x2
x2_S4c_b2.bcDPCM,4.0,ph__pre,x2
x2_S4c_b2.bcHZSZ,4.0,nkx61,x2
x2_S4c_b2.bcDSID,4.0,ph,x2
x2_S4c_b2.bcHXZC,4.0,nkx61,x2
x2_S4c_b2.bcBZFG,4.0,ph,x2
x2_S4c_b2.bcHCMK,4.0,ph__pre,x2
x2_S4c_b2.bcGTPO,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcEAYF,4.0,ph,x2
x2_S4c_b2.bcBDOH,4.0,ph,x2
x2_S4c_b2.bcHTOW,4.0,ph__pre,x2
x2_S4c_b2.bcGHJO,4.0,neurog3,x2
x2_S4c_b2.bcFZYZ,4.0,ph,x2
x2_S4c_b2.bcCWJG,4.0,ph__pre,x2
x2_S4c_b2.bcDTSY,4.0,sst_hhex,x2
x2_S4c_b2.bcBFXO,4.0,ph,x2
x2_S4c_b2.bcDJUZ,4.0,ph,x2
x2_S4c_b2.bcIEQZ,4.0,ph,x2
x2_S4c_b2.bcIFMY,4.0,ph,x2
x2_S4c_b2.bcEBKM,4.0,sst_hhex,x2
x2_S4c_b2.bcGPOM,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcHAMR,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcEDGB,4.0,ph__pre,x2
x2_S4c_b2.bcCNCN,4.0,ph,x2
x2_S4c_b2.bcALQN,4.0,nkx61,x2
x2_S4c_b2.bcFOPC,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcHJDX,4.0,nkx61,x2
x2_S4c_b2.bcGKUU,4.0,neurog3,x2
x2_S4c_b2.bcEFTT,4.0,ph,x2
x2_S4c_b2.bcGMWV,4.0,nkx61,x2
x2_S4c_b2.bcHABI,4.0,ph,x2
x2_S4c_b2.bcEYOA,4.0,nkx61,x2
x2_S4c_b2.bcFPQD,4.0,sst_hhex,x2
x2_S4c_b2.bcGJXC,4.0,neurog3,x2
x2_S4c_b2.bcIGZW,4.0,nkx61,x2
x2_S4c_b2.bcDFCJ,4.0,nkx61,x2
x2_S4c_b2.bcDOVX,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcCHXS,4.0,nkx61,x2
x2_S4c_b2.bcBYEG,4.0,nkx61,x2
x2_S4c_b2.bcFDLI,4.0,ph__pre,x2
x2_S4c_b2.bcAUEB,4.0,nkx61,x2
x2_S4c_b2.bcAOQB,4.0,ph__pre,x2
x2_S4c_b2.bcGPDC,4.0,nkx61,x2
x2_S4c_b2.bcFOXJ,4.0,ph,x2
x2_S4c_b2.bcHFQS,4.0,ph__pre,x2
x2_S4c_b2.bcCCSG,4.0,ph__pre,x2
x2_S4c_b2.bcGHET,4.0,ph__pre,x2
x2_S4c_b2.bcAMGZ,4.0,ph__pre,x2
x2_S4c_b2.bcDIJH,4.0,ph,x2
x2_S4c_b2.bcFPXZ,4.0,ph,x2
x2_S4c_b2.bcEERU,4.0,sst_hhex,x2
x2_S4c_b2.bcCXZB,4.0,sst_hhex,x2
x2_S4c_b2.bcDXNS,4.0,nkx61,x2
x2_S4c_b2.bcFFKM,4.0,ph__pre,x2
x2_S4c_b2.bcBXAH,4.0,nkx61,x2
x2_S4c_b2.bcFSGD,4.0,sst_hhex,x2
x2_S4c_b2.bcGYRR,4.0,ph,x2
x2_S4c_b2.bcCBYW,4.0,ph,x2
x2_S4c_b2.bcBOGH,4.0,nkx61,x2
x2_S4c_b2.bcICFU,4.0,ph__pre,x2
x2_S4c_b2.bcADPA,4.0,ph__pre,x2
x2_S4c_b2.bcBZNN,4.0,ph,x2
x2_S4c_b2.bcAJNY,4.0,ph__pre,x2
x2_S4c_b2.bcCSGX,4.0,ph,x2
x2_S4c_b2.bcHCMQ,4.0,nkx61,x2
x2_S4c_b2.bcDAEW,4.0,sst_hhex,x2
x2_S4c_b2.bcAENL,4.0,neurog3,x2
x2_S4c_b2.bcEPXI,4.0,ph,x2
x2_S4c_b2.bcHZYI,4.0,neurog3,x2
x2_S4c_b2.bcEMBI,4.0,ph,x2
x2_S4c_b2.bcCIJB,4.0,ph,x2
x2_S4c_b2.bcCJAQ,4.0,ph,x2
x2_S4c_b2.bcGHVH,4.0,neurog3,x2
x2_S4c_b2.bcBDDW,4.0,nkx61,x2
x2_S4c_b2.bcGVNS,4.0,nkx61,x2
x2_S4c_b2.bcHQUF,4.0,neurog3,x2
x2_S4c_b2.bcDRUP,4.0,ph,x2
x2_S4c_b2.bcEZYK,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcHXFM,4.0,ph__pre,x2
x2_S4c_b2.bcHOAT,4.0,nkx61,x2
x2_S4c_b2.bcGFEU,4.0,neurog3,x2
x2_S4c_b2.bcCMJO,4.0,ph,x2
x2_S4c_b2.bcBWHH,4.0,nkx61,x2
x2_S4c_b2.bcDCCW,4.0,ph,x2
x2_S4c_b2.bcCDRZ,4.0,nkx61,x2
x2_S4c_b2.bcGDMS,4.0,ph,x2
x2_S4c_b2.bcBATL,4.0,neurog3,x2
x2_S4c_b2.bcHHAN,4.0,nkx61,x2
x2_S4c_b2.bcEMID,4.0,ph__pre,x2
x2_S4c_b2.bcGIEO,4.0,ph,x2
x2_S4c_b2.bcAILC,4.0,ph,x2
x2_S4c_b2.bcCLES,4.0,ph,x2
x2_S4c_b2.bcECWX,4.0,nkx61,x2
x2_S4c_b2.bcARBB,4.0,ph__pre,x2
x2_S4c_b2.bcDQSA,4.0,ph,x2
x2_S4c_b2.bcIIQV,4.0,ph,x2
x2_S4c_b2.bcCDCY,4.0,ph,x2
x2_S4c_b2.bcCWEJ,4.0,ph,x2
x2_S4c_b2.bcIHCP,4.0,sst_hhex,x2
x2_S4c_b2.bcBIOS,4.0,neurog3,x2
x2_S4c_b2.bcCOVV,4.0,nkx61,x2
x2_S4c_b2.bcBYEW,4.0,ph,x2
x2_S4c_b2.bcDUUD,4.0,ph,x2
x2_S4c_b2.bcAZIP,4.0,ph,x2
x2_S4c_b2.bcAUYN,4.0,sst_hhex,x2
x2_S4c_b2.bcBNPA,4.0,ph,x2
x2_S4c_b2.bcFUNW,4.0,neurog3,x2
x2_S4c_b2.bcHDGP,4.0,ph,x2
x2_S4c_b2.bcFFAC,4.0,ph__pre,x2
x2_S4c_b2.bcFMNI,4.0,ph,x2
x2_S4c_b2.bcGSIM,4.0,neurog3,x2
x2_S4c_b2.bcBYWA,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFQWQ,4.0,nkx61,x2
x2_S4c_b2.bcHDAZ,4.0,nkx61,x2
x2_S4c_b2.bcHFHE,4.0,ph,x2
x2_S4c_b2.bcEGYY,4.0,nkx61,x2
x2_S4c_b2.bcDRAI,4.0,ph__pre,x2
x2_S4c_b2.bcCVXI,4.0,neurog3,x2
x2_S4c_b2.bcEVTM,4.0,nkx61,x2
x2_S4c_b2.bcIGHP,4.0,ph,x2
x2_S4c_b2.bcHNMN,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcGWOL,4.0,fev_high_isl_neg,x2
x2_S4c_b2.bcFZNA,4.0,ph__pre,x2
